Research name,Publication Title,Author List,Conf/Journal Details,Citation count,Year
Murat YILMAZ,Gamifying the Onboarding Process for Novice Software Practitioners,"Mehmet Kosa, Murat Yilmaz",European Conference on Software Process Improvement 633 242-248,2,2016
Murat YILMAZ,Software Developer’s Journey,"Murat Yilmaz, Berke Atasoy, Rory O’Connor, Jean-Bernard Martens, Paul M. Clarke",European Conference on Software Process Improvement (EuroSPI 2016) 633 203-211,6,2016
Murat YILMAZ,Refactoring software development process terminology through the use of ontology,"Paul M. Clarke, Antoni Lluís Mesquida Calafat, Damjan Ekert, J.J. Ekstrom, Tatjana Gornostaja, Milo Jovanovic, Jørn Johansen, Antonia Mas, Richard Messnarz, Blanca Najera Villar, Alexander O’Connor, Rory O’Connor, Michael Reiner, Gabriele Sauberer, Klaus-Dirk Schmitz, Murat Yilmaz",European Conference on Software Process Improvement (EuroSPI 2016) 633 47-57,12,2016
Murat YILMAZ,Software engineering education and games: a systematic literature review,"Mehmet Kosa, Murat Yilmaz, Rory O’Connor, Paul M. Clarke",Journal of Universal Computer Science 22 (12) 1558-1574,50,2016
Murat YILMAZ,Futbol Hakemlerinin Karar Verme Yeteneklerini Geliştirmek İçin Düşünülmüş Ciddi Oyun Tabanlı Öğrenme Çatısı.,"Ulaş Güleç, Murat Yilmaz",Ulusal Yazılım Mühendisliği Konferansı (UYMS 2015),0,2015
Murat YILMAZ,Understanding personality differences in software organizations using Keirsey Temperament Sorter,"Murat Yilmaz, Rory O’Connor",IET Software 9 (5) 129-134,4,2015
Murat YILMAZ,Exploring the belief systems of software development professionals,"Rory O’Connor, Murat Yilmaz",Cybernetics and Systems: An International Journal 46 (6-7) 528-542,4,2015
Murat YILMAZ,Kitlesel Açık Çevrimiçi Kurslardaki Katılımcı Profillerinin Yapay Sinir Ağı Kullanılarak Sınıflandırılması.,"Ali Al-Taei, Murat Yilmaz, Rory O’Connor, Ugur Halici",9th Turkish National Software Engineering Conference (UYMS 2015),0,2015
Murat YILMAZ,Software development roles: a multi-project empirical investigation,"Murat Yilmaz, Rory O’Connor, Paul M. Clarke",ACM SIGSOFT Software Engineering Notes 40 (1) 1-5,16,2015
Murat YILMAZ,Towards a serious game to teach ISO/IEC 12207 software lifecycle process: an interactive learning approach,"Ufuk Aydan, Murat Yilmaz, Rory O’Connor",International Conference on Software Process Improvement and Capability …,17,2015
Murat YILMAZ,Exploring the relationship between software process adaptive capability and organisational performance,"Paul M. Clarke, Rory O’Connor, Brian Leavy, Murat Yilmaz",IEEE Transactions on Software Engineering 41 (12) 1169-1183,46,2015
Murat YILMAZ,Designing games for improving the software development process,"Mehmet Kosa, Murat Yilmaz",European Conference on Software Process Improvement (EUROSPI 2015) 543 303-310,8,2015
Murat YILMAZ,A machine-based personality oriented team recommender for software development organizations,"Murat Yilmaz, Ali Al-Taei, Rory O’Connor",European Conference on Software Process Improvement (EUROSPI 2015) 543 75-86,6,2015
Murat YILMAZ,"Systems, Software and Services Process Improvement: 22nd European Conference, EuroSPI 2015, Ankara, Turkey, September 30--October 2, 2015. Proceedings","Rory O’Connor, Mariye Umay Akkaya, Kerem Kemaneci, Murat Yilmaz, Alexander Poth, Richard Messnarz",Springer,2,2015
Murat YILMAZ,Kitlesel Açık Çevrimiçi Kurslardaki Katılımcı Profillerinin Yapay Sinir Agı Kullanılarak Sınıflandırılması (Classification of Participants Profiles in MOOCs Using Neural …,"Ali Al-Taei, Murat Yilmaz, Rory O’Connor, Ugur Halici",9th Turkish National Software Engineering Conference (UYMS 2015) 1-12,0,2015
Murat YILMAZ,Towards a quest-based contextualization process for game-based learning,"Murat Yilmaz, Murat Saran, Rory O’Connor",8th European Conference on Games Based Learning (ECGBL2014) 2,2,2014
Murat YILMAZ,Investigating the factors affecting software development productivity by using exploratory factor analysis [in Turkish-Yazılım Geliştirme Üretkenliğini Etkileyen Faktörlerin …,"Murat Yilmaz, Rory O’Connor, Abdul Kadir GöRüR",,0,2014
Murat YILMAZ,An exploration of individual personality types in software development,"Murat Yilmaz, Rory O’Connor, Paul M. Clarke",European Conference on Software Process Improvement 111-122,8,2014
Murat YILMAZ,Gamification as a Disruptive Factor in Software Process Improvement Initiatives.,"Eduardo Herranz, Ricardo Colomo Palacios, Antonio De Amescua Seco, Murat Yilmaz",J. UCS 20 (6) 885-906,56,2014
Murat YILMAZ,Yazılım Geliştiren Organizasyonlar için Düşünülmüş Bir Kişilik Tipi Ölçüm Oyunu.,"Murat Yilmaz, Rory O’Connor",7th Turkish National Software Engineering Conference (UYMS 2013),1,2013
Murat YILMAZ,A software process engineering approach to understanding software productivity and team personality characteristics: an empirical investigation,Murat Yilmaz,Dublin City University,34,2013
Murat YILMAZ,A systematic approach to the comparison of roles in the software development processes,"Murat Yilmaz, Rory O’Connor, Paul M. Clarke",International Conference on Software Process Improvement and Capability …,25,2012
Murat YILMAZ,Social capital as a determinant factor of software development productivity: An empirical study using structural equation modeling,"Murat Yilmaz, Rory O’Connor",International Journal of Human Capital and Information Technology …,12,2012
Murat YILMAZ,Towards the understanding and classification of the personality traits of software development practitioners: Situational context cards approach,"Murat Yilmaz, Rory O’Connor",2012 38th Euromicro Conference on Software Engineering and Advanced …,23,2012
Murat YILMAZ,A hierarchy of SPI activities for software SMEs: results from ISO/IEC 12207-based SPI assessments,"Paul M. Clarke, Rory O’Connor, Murat Yilmaz",International Conference on Software Process Improvement and Capability …,15,2012
Murat YILMAZ,A market based approach for resolving resource constrained task allocation problems in a software development process,"Murat Yilmaz, Rory O’Connor",European Conference on Software Process Improvement 25-36,12,2012
Murat YILMAZ,A software process engineering approach to improving software team productivity using socioeconomic mechanism design,"Murat Yilmaz, Rory O’Connor",ACM SIGSOFT Software Engineering Notes 36 (5) 1-5,11,2011
Murat YILMAZ,An empirical investigation into social productivity of a software process: An approach by using the structural equation modeling,"Murat Yilmaz, Rory O’Connor",European Conference on Software Process Improvement (EUROSPI 2011) 172 155-166,14,2011
Murat YILMAZ,Oyun Kuramı Kullanarak Yazılım Takımlarının Üretkenliğini Artırmak İçin Geliştirilen Bir Yazılım Süreç Mühendisliği Yaklaşımı,"Murat Yilmaz, Rory O’Connor",5th Turkish National Software Engineering Symposium (UYMS 2011),5,2011
Murat YILMAZ,An approach for improving the social aspects of the software development process by using a game theoretic perspective: towards a theory of social productivity of software …,"Murat Yilmaz, Rory O’Connor",6th International Conference on Software and Data Technologies,3,2011
Murat YILMAZ,Improving software development process through economic mechanism design,"Murat Yilmaz, Rory O’Connor, John Collins",European Conference on Software Process Improvement (EUROSPI 2010) 99 177-188,21,2010
Murat YILMAZ,Maximizing the value of the software development process by game theoretic analysis,"Murat Yilmaz, Rory O’Connor",Proceedings of the 11th International Conference on Product Focused Software …,10,2010
